iter	MAE
1672	857.3119628
1673	857.2493365
1674	857.0607039
1675	856.7986564
1676	856.7246981
1677	856.7061126
1678	856.5220008
1679	856.4486995
1680	856.3761312
1681	856.3261988
1682	856.0686241
1683	856.0264152
1684	855.9762688
1685	855.9361119
1686	855.7565393
1687	855.710074
1688	855.4569498
1689	855.3965803
1690	855.3839109
1691	855.3338907
1692	855.2851652
1693	855.2385913
1694	855.1905763
1695	855.1431488
1696	855.0963934
1697	855.0376653
1698	854.8624643
1699	854.8179214
1700	854.7721761
1701	854.702545
1702	854.6550368
1703	854.5861081
1704	854.5373387
1705	854.2885698
1706	854.2788679
1707	854.1947929
1708	854.1022949
1709	854.0706934
1710	854.0024039
1711	853.9842936
1712	853.9116122
1713	853.8788676
1714	853.8328523
1715	853.7650988
1716	853.71215
1717	853.680189
1718	853.6294035
1719	853.5934515
1720	853.3470496
1721	853.3267786
1722	853.2829061
1723	853.2613073
1724	853.1932061
1725	853.126315
1726	853.0712668
1727	852.99576
1728	852.9662054
1729	852.7982704
1730	852.7050861
1731	852.6390766
1732	852.5948867
1733	852.3529942
1734	852.3310992
1735	852.2941429
1736	852.2896706
1737	852.2446811
1738	852.2092092
1739	852.1950473
1740	852.1370074
1741	852.0796459
1742	852.0187678
1743	851.9786288
1744	851.7393497
1745	851.6880717
1746	851.6376006
1747	851.587988
1748	851.5236502
1749	851.4830873
1750	851.4195453
1751	851.3566386
1752	851.2969472
1753	851.2345008
1754	851.2198561
1755	851.1798062
1756	851.1168366
1757	851.0856619
1758	851.0442502
1759	850.9832337
1760	850.9322605
1761	850.6953436
1762	850.6526653
1763	850.4181284
1764	850.3973055
1765	850.1651395
1766	850.1047552
1767	850.0814912
1768	850.0553657
1769	850.0026781
1770	849.9851508
1771	849.9302655
1772	849.9061059
1773	849.9028596
1774	849.8647904
1775	849.8341158
1776	849.7907656
1777	849.7335299
1778	849.5042116
1779	849.467527
1780	849.2914088
1781	849.174763
1782	849.1248817
1783	849.0845365
1784	849.0231903
1785	848.9707572
1786	848.9114837
1787	848.8714649
1788	848.832349
1789	848.7443232
1790	848.6299573
1791	848.5900184
1792	848.4899064
1793	848.4541303
1794	848.4132158
1795	848.3727104
1796	848.314205
1797	848.2562847
1798	848.1989436
1799	848.0998514
1800	848.0561918
1801	848.0061926
1802	847.9600619
1803	847.9397005
1804	847.8866917
1805	847.8526701
1806	847.828707
1807	847.7895553
1808	847.7774587
1809	847.7538962
1810	847.6976755
1811	847.6948872
1812	847.6391939
1813	847.5840575
1814	847.5349727
1815	847.4865423
1816	847.4642072
1817	847.3800201
1818	847.3320899
1819	847.3059798
1820	847.2513301
1821	847.1972269
1822	847.1436648
1823	847.0906382
1824	847.0620511
1825	847.0095622
1826	846.9832556
1827	846.9365914
1828	846.895389
1829	846.8569894
1830	846.8009141
1831	846.7416804
1832	846.6895185
1833	846.6518962
1834	846.6173769
1835	846.5657419
1836	846.5462936
1837	846.4952925
1838	846.4238167
1839	846.2789333
1840	846.2473035
1841	846.2420383
1842	846.1987195
1843	846.1482665
1844	846.1280523
1845	846.0718637
1846	846.0350038
1847	845.9985124
1848	845.9491104
1849	845.9074667
1850	845.870904
1851	845.8311366
1852	845.8100857
1853	845.7221924
1854	845.6829797
1855	845.6743836
1856	845.625382
1857	845.5944651
1858	845.5591605
1859	845.5108154
1860	845.4749233
1861	845.4340903
1862	845.254385
1863	845.2131196
1864	845.1860814
1865	845.152211
1866	845.1152858
1867	845.0803804
1868	845.0578226
1869	845.0101903
1870	844.9630344
1871	844.9293333
1872	844.8733578
1873	844.8386086
1874	844.8352067
1875	844.8011321
1876	844.7592692
1877	844.6657861
1878	844.6201079
1879	844.5884058
1880	844.5486597
1881	844.5010093
1882	844.411372
1883	844.3662548
1884	844.3399212
1885	844.3014466
1886	844.2683095
1887	844.2309029
1888	844.1856547
1889	844.160864
1890	844.1563406
1891	844.1421274
1892	844.1159814
1893	844.0832031
1894	844.0308311
1895	844.0023237
1896	843.9854365
1897	843.9195361
1898	843.8689004
1899	843.8313483
1900	843.7535385
1901	843.7114394
1902	843.6852921
1903	843.548092
1904	843.5333965
1905	843.5012184
1906	843.4834838
1907	843.4671893
1908	843.4519892
1909	843.4394319
1910	843.4252332
1911	843.3775494
1912	843.3428858
1913	843.3067413
1914	843.238731
1915	843.2071096
1916	843.1831935
1917	843.098956
1918	843.0501828
1919	843.0191861
1920	842.9758523
1921	842.9516968
1922	842.9142366
1923	842.8843347
1924	842.8578644
1925	842.8528538
1926	842.8343109
1927	842.8088638
1928	842.7850125
1929	842.7011086
1930	842.6722626
1931	842.5899702
1932	842.5415041
1933	842.4935226
1934	842.4470433
1935	842.4171791
1936	842.3761729
1937	842.3485513
1938	842.3406318
1939	842.2936111
1940	842.2470607
1941	842.2050191
1942	842.1820775
1943	842.1467977
1944	842.1140984
1945	842.1080667
1946	842.0907797
1947	842.0628157
1948	842.0385503
1949	842.0222755
1950	841.9725626
1951	841.9509503
1952	841.9206028
1953	841.9147321
1954	841.8736407
1955	841.8655375
1956	841.8370889
1957	841.6591374
1958	841.626706
1959	841.5452075
1960	841.5334684
1961	841.5230438
1962	841.4422613
1963	841.4344858
1964	841.3551042
1965	841.326703
1966	841.2937159
1967	841.2717299
1968	841.2446208
1969	841.236257
1970	841.1910065
1971	841.1602965
1972	841.1376225
1973	841.0587218
1974	841.0351867
1975	840.8582248
1976	840.8358504
1977	840.7972739
1978	840.7696613
1979	840.7325832
1980	840.7053182
1981	840.6806947
1982	840.6537094
1983	840.6249331
1984	840.5962837
1985	840.5734017
1986	840.5424841
1987	840.5157793
1988	840.4257581
1989	840.4138768
1990	840.3874833
1991	840.3591688
1992	840.3253489
1993	840.3079354
1994	840.2871375
1995	840.2406316
1996	840.2145102
1997	840.1718434
1998	840.1427976
1999	840.1170033
2000	840.0884786
2001	840.0267178
2002	839.9537932
2003	839.9224899
2004	839.8457381
2005	839.8170632
2006	839.7885545
2007	839.7837442
2008	839.7765554
2009	839.7510771
2010	839.7312334
2011	839.7046888
2012	839.6584959
2013	839.6246455
2014	839.5997822
2015	839.5541203
2016	839.5295056
2017	839.5051371
2018	839.4624827
2019	839.4235319
2020	839.4073728
2021	839.3933834
2022	839.368023
2023	839.3577043
2024	839.3409264
2025	839.3143004
2026	839.2878025
2027	839.2688372
2028	839.1833738
2029	839.151724
2030	839.1349584
2031	839.1038237
2032	839.0785158
2033	839.0624323
2034	839.0201905
2035	838.9962281
2036	838.9729866
2037	838.9433705
2038	838.8780563
2039	838.8555714
2040	838.8372283
2041	838.80879
2042	838.7798272
2043	838.7076123
2044	838.6960848
2045	838.6803881
2046	838.6265101
2047	838.5788208
2048	838.5270558
2049	838.516443
2050	838.4917883
2051	838.4716479
2052	838.4520766
2053	838.4211099
2054	838.351383
2055	838.3094651
2056	838.3069994
2057	838.2705262
2058	838.2457519
2059	838.1895271
2060	838.1665397
2061	838.1471031
2062	838.106018
2063	838.0819319
2064	838.060834
2065	838.0154504
2066	837.995165
2067	837.9671864
2068	837.9483885
2069	837.9293136
2070	837.9113521
2071	837.8882515
2072	837.8673323
2073	837.8405514
2074	837.6666756
2075	837.6442092
2076	837.618332
2077	837.5494558
2078	837.5306681
2079	837.485141
2080	837.4527529
2081	837.4472203
2082	837.3924327
2083	837.3759242
2084	837.3534899
2085	837.3333399
2086	837.3111015
2087	837.2674708
2088	837.1909242
2089	837.153116
2090	836.9802767
2091	836.9771958
2092	836.9232409
2093	836.9012619
2094	836.8432076
2095	836.8267841
2096	836.8050666
2097	836.8002766
2098	836.7672642
2099	836.7248114
2100	836.6899192
2101	836.670241
2102	836.4996198
2103	836.4791862
2104	836.4650746
2105	836.4343718
2106	836.4181843
2107	836.3970951
2108	836.3634592
2109	836.3588325
2110	836.335947
2111	836.309728
2112	836.1407051
2113	836.1206108
2114	836.1017932
2115	836.0854117
2116	836.0197619
2117	836.0001699
2118	835.9631514
2119	835.9431328
2120	835.9062307
2121	835.887236
2122	835.8667403
2123	835.8623818
2124	835.8401221
2125	835.8061401
2126	835.7903497
2127	835.7445324
2128	835.7144231
2129	835.6794226
2130	835.666877
2131	835.6621947
2132	835.6390034
2133	835.6146045
2134	835.5491702
2135	835.5350935
2136	835.5149615
2137	835.5014656
2138	835.4971068
2139	835.481873
2140	835.4714189
2141	835.4583951
2142	835.4432429
2143	835.4295499
2144	835.4105333
2145	835.390645
2146	835.3719053
2147	835.3461312
2148	835.3141677
2149	835.295607
2150	835.2702515
2151	835.2416677
2152	835.2298156
2153	835.2139923
2154	835.1843495
2155	835.1724403
2156	835.1441783
2157	835.1143602
2158	835.0848092
2159	835.0506807
2160	835.0000079
2161	834.9761758
2162	834.9124568
2163	834.8994568
2164	834.881514
2165	834.7129637
2166	834.7001866
2167	834.6540171
2168	834.6199127
2169	834.6033375
2170	834.5843458
2171	834.4178024
2172	834.4048371
2173	834.4002422
2174	834.3717074
2175	834.3587199
2176	834.3434459
2177	834.3384453
2178	834.2855233
2179	834.2217456
2180	834.2155846
2181	834.0510704
2182	834.0053271
2183	833.9928641
2184	833.976235
2185	833.9317684
2186	833.8549264
2187	833.8301358
2188	833.8126026
2189	833.8010898
2190	833.791777
2191	833.7636371
2192	833.7182546
2193	833.6941759
2194	833.6356768
2195	833.6328704
2196	833.5878959
2197	833.5635152
2198	833.4016468
2199	833.3995656
2200	833.3741629
2201	833.3632877
2202	833.2030601
2203	833.1713548
2204	833.1562519
2205	833.131089
2206	833.0864734
2207	833.0715622
2208	833.0680778
2209	833.056902
2210	833.0233411
2211	832.9957357
2212	832.9678334
2213	832.9638234
2214	832.9523777
2215	832.9425719
2216	832.7839931
2217	832.781905
2218	832.7316536
2219	832.7040229
2220	832.7032804
2221	832.6918765
2222	832.6812458
2223	832.6533519
2224	832.634112
2225	832.6311746
2226	832.5748761
2227	832.5289481
2228	832.4846041
2229	832.4741462
2230	832.4686569
2231	832.457935
2232	832.412977
2233	832.3969782
2234	832.3846007
2235	832.3738912
2236	832.3568375
2237	832.2391256
2238	832.2334619
2239	832.221883
2240	832.0665068
2241	832.0524201
2242	831.9822694
2243	831.9653578
2244	831.9620085
2245	831.9505532
2246	831.9356063
2247	831.9309314
2248	831.9195188
2249	831.8954287
2250	831.8827999
2251	831.8726036
2252	831.8655596
2253	831.8547275
2254	831.8043478
2255	831.7796776
2256	831.7469131
2257	831.7010762
2258	831.6914671
2259	831.687023
2260	831.6420379
2261	831.6326631
2262	831.6088305
2263	831.6058128
2264	831.586928
2265	831.5320759
2266	831.5220552
2267	831.4678689
2268	831.3151638
2269	831.3124471
2270	831.2834728
2271	831.238224
2272	831.1846403
2273	831.1655153
2274	831.1558806
2275	831.1324039
2276	831.1318151
2277	831.1235609
2278	831.1121888
2279	831.0980488
2280	830.984905
2281	830.9588373
2282	830.9347786
2283	830.9185463
2284	830.8739304
2285	830.8706453
2286	830.8587285
2287	830.8106261
2288	830.7883672
2289	830.770993
2290	830.7567319
2291	830.6071498
2292	830.5986631
2293	830.5815513
2294	830.4333855
2295	830.388165
2296	830.3777072
2297	830.231047
2298	830.2139858
2299	830.200346
2300	830.18912
2301	830.1827505
2302	830.1742478
2303	830.1702076
2304	830.1254393
2305	830.1007268
2306	830.078744
2307	830.0697882
2308	830.0507983
2309	830.0485541
2310	830.0164686
2311	829.9978143
2312	829.9864067
2313	829.9776426
2314	829.9672916
2315	829.9579413
2316	829.9150792
2317	829.9065531
2318	829.8870896
2319	829.8803369
2320	829.8449946
2321	829.8366244
2322	829.8073367
2323	829.7978609
2324	829.6526544
2325	829.6442677
2326	829.6375256
2327	829.620567
2328	829.5785783
2329	829.4345552
2330	829.3885873
2331	829.3810713
2332	829.3577741
2333	829.3347099
2334	829.3227282
2335	829.3011913
2336	829.2932234
2337	829.2804154
2338	829.1733778
2339	829.1655719
2340	829.1591516
2341	829.1371299
2342	829.1264433
2343	829.1255498
2344	829.1175084
2345	828.9762064
2346	828.9597764
2347	828.9141479
2348	828.9079946
2349	828.8768776
2350	828.8318513
2351	828.8248788
2352	828.8179761
2353	828.8113396
2354	828.6711835
2355	828.647674
2356	828.6201024
2357	828.6086492
2358	828.6006851
2359	828.5561372
2360	828.4174957
2361	828.4080883
2362	828.3992308
2363	828.3788662
2364	828.3683719
2365	828.3644145
2366	828.3416904
2367	828.323085
2368	828.2789888
2369	828.2690846
2370	828.2606994
2371	828.234328
2372	828.2136954
2373	828.207739
2374	828.1995102
2375	828.1398532
2376	828.1058885
2377	828.082232
2378	828.0672056
2379	828.0583619
2380	828.0148541
2381	828.005944
2382	827.9838705
2383	827.8468139
2384	827.83906
2385	827.8299493
2386	827.8150641
2387	827.8089728
2388	827.7957401
2389	827.7698152
2390	827.7653213
2391	827.7587932
2392	827.7381368
2393	827.7283992
2394	827.5928366
2395	827.5861335
2396	827.4519487
2397	827.4379145
2398	827.4296293
2399	827.4229208
2400	827.3536316
2401	827.3356786
2402	827.3256524
2403	827.3187147
2404	827.3013436
2405	827.2898909
2406	827.2799634
2407	827.1806749
2408	827.1541688
2409	827.1133293
2410	827.0902569
2411	827.0830715
2412	827.0763479
2413	827.0727438
2414	827.0630035
2415	827.0443577
2416	827.0226831
2417	826.9875153
2418	826.9635641
2419	826.9199408
2420	826.8745193
2421	826.8564993
2422	826.8562403
2423	826.8420322
2424	826.8206124
2425	826.7877066
2426	826.7799051
2427	826.773965
2428	826.7460747
2429	826.7059054
2430	826.6850709
2431	826.6794954
2432	826.5482934
2433	826.5277916
2434	826.4592985
2435	826.4479057
2436	826.4045223
2437	826.3905466
2438	826.3812787
2439	826.3623049
2440	826.3549825
2441	826.3248613
2442	826.3060095
2443	826.2840583
2444	826.2761387
2445	826.2698827
2446	826.2602122
2447	826.2495348
2448	826.2438255
2449	826.237518
2450	826.1404284
2451	826.0443097
2452	826.0235141
2453	825.9804726
2454	825.9626572
2455	825.9223103
2456	825.857946
2457	825.8514955
2458	825.72408
2459	825.7160649
2460	825.6957964
2461	825.6884921
2462	825.6598398
2463	825.5340747
2464	825.4702033
2465	825.3454142
2466	825.3261243
2467	825.2976961
2468	825.2729645
2469	825.2599743
2470	825.2364162
2471	825.2280994
2472	825.2197231
2473	825.1568785
2474	825.1337183
2475	825.1223662
2476	825.0944091
2477	825.0434965
2478	825.0322092
2479	825.0106222
2480	824.9881417
2481	824.895514
2482	824.7731535
2483	824.7541672
2484	824.7313648
2485	824.6956827
2486	824.6482107
2487	824.6382705
2488	824.629246
2489	824.62549
2490	824.6053642
2491	824.5840884
2492	824.5551998
2493	824.5455208
2494	824.4842858
2495	824.4363236
2496	824.4172607
2497	824.3927218
2498	824.3496527
2499	824.320992
2500	824.3097526
2501	824.2992598
2502	824.2770398
2503	824.2696433
2504	824.2496261
2505	824.2165289
2506	824.1738907
2507	824.1171944
2508	824.1129932
2509	824.1040303
2510	824.0901093
2511	824.0829306
2512	824.0509944
2513	824.0437845
2514	823.9836358
2515	823.8615775
2516	823.8194056
2517	823.7887045
2518	823.7689425
2519	823.7603597
2520	823.7553206
2521	823.7504035
2522	823.7313968
2523	823.7241288
2524	823.7137391
2525	823.6877522
2526	823.6525845
2527	823.6327279
2528	823.6131843
2529	823.492143
2530	823.4711581
2531	823.4642685
2532	823.3448558
2533	823.3440856
2534	823.2258635
2535	823.1839609
2536	823.175103
2537	823.1660628
2538	823.1467572
2539	823.138492
2540	823.1055818
2541	823.0824474
2542	822.9651341
2543	822.9595245
2544	822.953971
2545	822.8950336
2546	822.7786776
2547	822.752096
2548	822.7440346
2549	822.7160297
2550	822.6818079
2551	822.6329115
2552	822.6162677
2553	822.6053176
2554	822.5956968
2555	822.5393696
2556	822.5021234
2557	822.5010587
2558	822.4832568
2559	822.4677389
2560	822.4274989
2561	822.4240879
2562	822.4061089
2563	822.2914717
2564	822.2663905
2565	822.2350807
2566	822.2276704
2567	822.2188692
2568	822.212069
2569	822.2113814
2570	822.1990648
2571	822.1858247
2572	822.1741795
2573	822.1661741
2574	822.1476247
2575	822.1406668
2576	822.1283449
2577	822.0821658
2578	822.0265171
2579	822.0088372
2580	821.8955003
2581	821.8565296
2582	821.8523953
2583	821.8450575
2584	821.8406036
2585	821.8124462
2586	821.8011817
2587	821.689688
2588	821.666807
2589	821.6435435
2590	821.6336387
2591	821.623453
2592	821.6148909
2593	821.6100463
2594	821.5984234
2595	821.4879495
2596	821.4777994
2597	821.4360263
2598	821.3947779
2599	821.3307142
2600	821.2960872
2601	821.2738565
2602	821.2564456
2603	821.2487354
2604	821.236295
2605	821.2264479
2606	821.2215473
2607	821.214966
2608	821.1059194
2609	821.0825137
2610	821.0745409
2611	821.0674199
2612	821.0613447
2613	821.0153913
2614	821.0054002
2615	820.8974379
2616	820.7905554
2617	820.7654135
2618	820.7524066
2619	820.6954204
2620	820.6771116
2621	820.6137398
2622	820.508106
2623	820.4035286
2624	820.299997
2625	820.2626294
2626	820.229658
2627	820.2186658
2628	820.208664
2629	820.2006039
2630	820.1841273
2631	820.1075322
2632	820.0666925
2633	820.0484611
2634	820.02281
2635	820.000437
2636	819.8994598
2637	819.8944704
2638	819.8849486
2639	819.8543876
2640	819.8510559
2641	819.8255699
2642	819.8201332
2643	819.8125863
2644	819.8078424
2645	819.798867
2646	819.7867841
2647	819.7678202
2648	819.7554653
2649	819.6558237
2650	819.6316662
2651	819.6234672
2652	819.5829087
2653	819.5780454
2654	819.5468942
2655	819.5184449
2656	819.483362
2657	819.4673254
2658	819.4590787
2659	819.4104735
2660	819.380191
2661	819.3673497
2662	819.3558579
2663	819.3387376
2664	819.2397293
2665	819.2145104
2666	819.2050146
2667	819.2001758
2668	819.1797237
2669	819.1742935
2670	819.1562736
2671	819.1367162
2672	819.1294224
2673	819.1166625
2674	819.0999358
2675	819.0920073
2676	819.0829717
2677	819.0759703
2678	819.0690484
2679	819.062055
2680	819.0461082
2681	819.0431761
2682	819.0354574
2683	818.9816291
2684	818.9373188
2685	818.9043636
2686	818.8987357
2687	818.8529543
2688	818.832331
2689	818.7920473
2690	818.7849992
2691	818.7640198
2692	818.6666767
2693	818.5703071
2694	818.5297724
2695	818.4747708
2696	818.4675063
2697	818.4393946
2698	818.3437908
2699	818.3303722
2700	818.2595194
2701	818.1657214
2702	818.1476354
2703	818.139095
2704	818.0955146
2705	818.0785424
2706	818.0599528
2707	818.0523598
2708	818.0460066
2709	818.016663
2710	818.0089228
2711	817.9885998
2712	817.974591
2713	817.967132
2714	817.9422577
2715	817.9220121
2716	817.9020707
2717	817.8956357
2718	817.8769607
2719	817.8322841
2720	817.8197136
2721	817.7914036
2722	817.6990802
2723	817.6808536
2724	817.6649492
2725	817.6555779
2726	817.5643083
2727	817.5516748
2728	817.4613488
2729	817.4249804
2730	817.4122901
2731	817.3665545
2732	817.3479303
2733	817.3377559
2734	817.3264477
2735	817.3120805
2736	817.2624597
2737	817.2428262
2738	817.2319907
2739	817.2252646
2740	817.2040014
2741	817.1990198
2742	817.1884375
2743	817.1686714
2744	817.1194733
2745	817.1081168
2746	817.0202502
2747	816.9332623
2748	816.923667
2749	816.9157253
2750	816.9095806
2751	816.8236075
2752	816.8122657
2753	816.772307
2754	816.7658239
2755	816.7597379
2756	816.7147737
2757	816.6990893
2758	816.6815166
2759	816.6563807
2760	816.6466006
2761	816.6340785
2762	816.6271979
2763	816.5865993
2764	816.5775796
2765	816.4924507
2766	816.4773559
2767	816.4698847
2768	816.4404855
2769	816.4198364
2770	816.4027711
2771	816.3489359
2772	816.3282752
2773	816.2918654
2774	816.2521847
2775	816.2412127
2776	816.2069105
2777	816.1778978
2778	816.1683014
2779	816.1602041
2780	816.158811
2781	816.1508246
2782	816.1428153
2783	816.1343856
2784	816.0966457
2785	816.0797125
2786	815.995335
2787	815.9118014
2788	815.8758229
2789	815.8225989
2790	815.8160573
2791	815.8102105
2792	815.8003194
2793	815.7174806
2794	815.7160483
2795	815.6961571
2796	815.6142359
2797	815.5976855
2798	815.5685289
2799	815.5608217
2800	815.5475643
2801	815.5164614
2802	815.510757
2803	815.4926679
2804	815.4896349
2805	815.4765818
2806	815.4700218
2807	815.4645984
2808	815.4571599
2809	815.4127757
2810	815.394126
2811	815.3333504
2812	815.2803066
2813	815.2611529
2814	815.2597855
2815	815.2572896
2816	815.2179806
2817	815.2005068
2818	815.1907581
2819	815.1662085
2820	815.1428529
2821	815.0623322
2822	815.0522364
2823	815.0456481
2824	815.0411365
2825	815.030973
2826	815.0066617
2827	815.0042731
2828	814.986989
2829	814.9480354
2830	814.9320696
2831	814.9000582
2832	814.8856112
2833	814.8054149
2834	814.7997115
2835	814.7815753
2836	814.7747817
2837	814.771101
2838	814.7655646
2839	814.7609879
2840	814.6817971
2841	814.6815762
2842	814.6700006
2843	814.6538305
2844	814.6251261
2845	814.6007019
2846	814.575268
2847	814.5225241
2848	814.5187083
2849	814.4402748
2850	814.4199791
2851	814.4090999
2852	814.4016116
2853	814.3826964
2854	814.3432737
2855	814.3348652
2856	814.2938695
2857	814.2162865
2858	814.2095575
2859	814.1586919
2860	814.1229284
2861	814.0945418
2862	814.0427803
2863	814.0373007
2864	814.0016718
2865	813.9852324
2866	813.9702596
2867	813.9625913
2868	813.9583022
2869	813.9473629
2870	813.9224493
2871	813.8800845
2872	813.873662
2873	813.8317319
2874	813.7555824
2875	813.7376602
2876	813.7136111
2877	813.700844
2878	813.6877221
2879	813.6123802
2880	813.5377918
2881	813.5253613
2882	813.5093421
2883	813.4647305
2884	813.4552348
2885	813.4471553
2886	813.4393131
2887	813.3655167
2888	813.3267858
2889	813.2993958
2890	813.2983547
2891	813.2600714
2892	813.2435313
2893	813.2364958
2894	813.224895
2895	813.2151306
2896	813.2108547
2897	813.2099834
2898	813.2011795
2899	813.1281232
2900	813.0758853
2901	813.0679181
2902	812.9954642
2903	812.9754571
2904	812.9747571
2905	812.9635159
2906	812.9458808
2907	812.9291926
2908	812.9204256
2909	812.9195422
2910	812.870675
2911	812.8469592
2912	812.8351826
2913	812.8216893
2914	812.794833
2915	812.7229728
2916	812.7098935
2917	812.6918101
2918	812.68468
2919	812.6136268
2920	812.5661516
2921	812.4958103
2922	812.4444992
2923	812.3746312
2924	812.3602838
2925	812.3325024
2926	812.3169333
2927	812.2771733
2928	812.2612254
2929	812.2483113
2930	812.2272571
2931	812.2141125
2932	812.144894
2933	812.1331453
2934	812.1154874
2935	812.1070547
2936	812.1065557
2937	812.068102
2938	812.0537091
2939	812.0457083
2940	812.0065942
2941	812.006353
2942	811.996015
2943	811.9837942
2944	811.9506535
2945	811.9445833
2946	811.9319725
2947	811.9144156
2948	811.9084606
2949	811.9010182
2950	811.8632252
2951	811.7947486
2952	811.7785081
2953	811.7485059
2954	811.7450869
2955	811.7367801
2956	811.7113515
2957	811.6724775
2958	811.6720983
2959	811.6042119
2960	811.600512
2961	811.5935429
2962	811.526332
2963	811.5120221
2964	811.44544
2965	811.3795238
2966	811.3540443
2967	811.3404834
2968	811.3213538
2969	811.2560087
2970	811.191317
2971	811.1272723
2972	811.1137584
2973	811.0503553
2974	810.9875862
2975	810.9672625
2976	810.9170509
2977	810.9021379
2978	810.8951726
2979	810.8711732
2980	810.8616982
2981	810.8483572
2982	810.8019804
2983	810.7829462
2984	810.7791773
2985	810.7659934
2986	810.7596593
2987	810.7491563
2988	810.7025254
2989	810.6989753
2990	810.6652997
2991	810.6486719
2992	810.6371047
2993	810.6337662
2994	810.6271199
2995	810.6147849
2996	810.5687053
2997	810.5614636
2998	810.5458732
2999	810.544556
3000	810.5424569
3001	810.5408281
3002	810.4906853
3003	810.473281
3004	810.4618802
3005	810.4008156
3006	810.3910786
3007	810.3800633
3008	810.3532408
3009	810.3313439
3010	810.3268654
3011	810.3142705
3012	810.2981029
3013	810.2844848
3014	810.2284097
3015	810.210249
3016	810.1609878
3017	810.1507063
3018	810.1012911
3019	810.0570389
3020	810.0412948
3021	809.9941813
3022	809.9910866
3023	809.9838863
3024	809.9709799
3025	809.9663714
3026	809.9657912
3027	809.946724
3028	809.9423466
3029	809.9414948
3030	809.9307586
3031	809.9267641
3032	809.9061816
3033	809.8549099
3034	809.842538
3035	809.8401171
3036	809.8247248
3037	809.796939
3038	809.7929849
3039	809.786116
3040	809.7835437
3041	809.7525554
3042	809.6945134
3043	809.6878838
3044	809.6416805
3045	809.5894015
3046	809.5869573
3047	809.5817639
3048	809.5554196
3049	809.5181653
3050	809.500624
3051	809.4925483
3052	809.4360051
3053	809.3635469
3054	809.3528923
3055	809.3450061
3056	809.3330363
3057	809.3234503
3058	809.2974057
3059	809.2519098
3060	809.224716
3061	809.2221698
3062	809.211265
3063	809.2086758
3064	809.1965947
3065	809.1708638
3066	809.1481501
3067	809.1136995
3068	809.1010886
3069	809.082278
3070	809.0774104
3071	809.0677605
3072	809.051178
3073	809.0485977
3074	809.0355851
3075	809.0241022
3076	809.0061611
3077	808.9967569
3078	808.9841785
3079	808.9722959
3080	808.9218497
3081	808.8810019
3082	808.8768335
3083	808.8730104
3084	808.8542616
3085	808.8418134
3086	808.8200417
3087	808.8114066
3088	808.7871525
3089	808.7700005
3090	808.7603278
3091	808.7064998
3092	808.6974628
3093	808.6837018
3094	808.667854
3095	808.6142897
3096	808.6009487
3097	808.5518005
3098	808.5199372
3099	808.4943373
3100	808.485387
3101	808.481964
3102	808.4394699
3103	808.3998372
3104	808.3843902
3105	808.3642491
3106	808.3587446
3107	808.3390102
3108	808.3248318
3109	808.3070558
3110	808.2983342
3111	808.2491143
3112	808.2147547
3113	808.2006783
3114	808.1330146
3115	808.1222989
3116	808.0871123
3117	808.0344931
3118	808.0317009
3119	808.0285249
3120	808.0190699
3121	808.0142512
3122	807.941859
3123	807.9290635
3124	807.9183056
3125	807.9153655
3126	807.9027058
3127	807.875476
3128	807.8561557
3129	807.830952
3130	807.8275603
3131	807.8242102
3132	807.7828871
3133	807.7741213
3134	807.7658418
3135	807.7523599
3136	807.7069109
3137	807.685621
3138	807.6589351
3139	807.6502668
3140	807.6463845
3141	807.594986
3142	807.5499623
3143	807.5268348
3144	807.5080843
3145	807.489024
3146	807.4641263
3147	807.4503983
3148	807.4461709
3149	807.4348075
3150	807.4238874
3151	807.4142503
3152	807.4006909
3153	807.388072
3154	807.355845
3155	807.3483214
3156	807.3414416
3157	807.3373308
3158	807.3144748
3159	807.3112881
3160	807.3077044
3161	807.2975063
3162	807.2629137
3163	807.248587
3164	807.2398435
3165	807.2356965
3166	807.2170644
3167	807.1730597
3168	807.0974671
3169	807.0903147
3170	807.0803934
3171	807.0737079
3172	807.0630326
3173	807.0593223
3174	807.0489221
3175	807.0150113
3176	807.005222
3177	806.9958604
3178	806.9837387
3179	806.9765357
3180	806.9728882
3181	806.96721
3182	806.9276159
3183	806.9272195
3184	806.9006292
3185	806.8652476
3186	806.8345199
3187	806.8026748
3188	806.7955006
3189	806.7915768
3190	806.7701249
3191	806.7385295
3192	806.6783326
3193	806.671149
3194	806.6675528
3195	806.6628688
3196	806.6352555
3197	806.6316273
3198	806.600844
3199	806.597292
3200	806.5567312
3201	806.5499348
3202	806.5412163
3203	806.5307308
3204	806.5294547
3205	806.519622
3206	806.5123153
3207	806.4993655
3208	806.456333
3209	806.4471585
3210	806.4436692
3211	806.4172875
3212	806.3928038
3213	806.3638479
3214	806.3484177
3215	806.3382304
3216	806.2953468
3217	806.285188
3218	806.2813948
3219	806.2593552
3220	806.2411627
3221	806.2374461
3222	806.2363524
3223	806.2246841
3224	806.21611
3225	806.2091473
3226	806.1398588
3227	806.1299293
3228	806.1200992
3229	806.1164733
3230	806.1052159
3231	806.0945311
3232	806.0852144
3233	806.0451293
3234	806.0125208
3235	805.9842856
3236	805.9708558
3237	805.9534655
3238	805.9446615
3239	805.9275135
3240	805.9119493
3241	805.9008847
3242	805.8973842
3243	805.8911074
