iter	Passed	Remaining
1932	499	793
1933	500	792
1934	500	792
1935	500	792
1936	500	791
1937	500	791
1938	501	790
1939	501	790
1940	501	790
1941	501	789
1942	501	789
1943	501	789
1944	502	788
1945	502	788
1946	502	787
1947	502	787
1948	502	787
1949	502	786
1950	503	786
1951	503	785
1952	503	785
1953	503	785
1954	503	784
1955	504	784
1956	504	784
1957	504	783
1958	504	783
1959	504	782
1960	504	782
1961	505	782
1962	505	781
1963	505	781
1964	505	781
1965	505	780
1966	506	780
1967	506	780
1968	506	779
1969	506	779
1970	506	779
1971	507	778
1972	507	778
1973	507	777
1974	507	777
1975	507	777
1976	508	776
1977	508	776
1978	508	776
1979	508	775
1980	508	775
1981	508	774
1982	509	774
1983	509	774
1984	509	773
1985	509	773
1986	509	773
1987	509	772
1988	510	772
1989	510	771
1990	510	771
1991	510	771
1992	510	770
1993	510	770
1994	511	770
1995	511	769
1996	511	769
1997	511	768
1998	511	768
1999	512	768
2000	512	767
2001	512	767
2002	512	767
2003	512	766
2004	513	766
2005	513	766
2006	513	765
2007	513	765
2008	513	765
2009	514	764
2010	514	764
2011	514	764
2012	514	763
2013	514	763
2014	515	762
2015	515	762
2016	515	762
2017	515	761
2018	515	761
2019	515	761
2020	516	760
2021	516	760
2022	516	760
2023	516	759
2024	516	759
2025	517	759
2026	517	758
2027	517	758
2028	517	757
2029	517	757
2030	518	757
2031	518	756
2032	518	756
2033	518	756
2034	518	755
2035	519	755
2036	519	755
2037	519	754
2038	519	754
2039	519	754
2040	519	753
2041	520	753
2042	520	752
2043	520	752
2044	520	752
2045	520	751
2046	520	751
2047	521	751
2048	521	751
2049	521	750
2050	521	750
2051	522	750
2052	522	749
2053	522	749
2054	522	748
2055	522	748
2056	522	748
2057	523	747
2058	523	747
2059	523	747
2060	523	746
2061	523	746
2062	524	746
2063	524	745
2064	524	745
2065	524	745
2066	524	744
2067	524	744
2068	525	743
2069	525	743
2070	525	743
2071	525	742
2072	525	742
2073	526	742
2074	526	741
2075	526	741
2076	526	741
2077	526	741
2078	527	740
2079	527	740
2080	527	740
2081	527	739
2082	527	739
2083	528	738
2084	528	738
2085	528	738
2086	528	737
2087	528	737
2088	529	737
2089	529	736
2090	529	736
2091	529	736
2092	529	735
2093	530	735
2094	530	735
2095	530	735
2096	530	734
2097	531	734
2098	531	734
2099	531	733
2100	531	733
2101	531	733
2102	532	733
2103	532	732
2104	532	732
2105	532	732
2106	532	731
2107	533	731
2108	533	731
2109	533	730
2110	533	730
2111	533	730
2112	534	729
2113	534	729
2114	534	728
2115	534	728
2116	534	728
2117	535	728
2118	535	727
2119	535	727
2120	535	727
2121	535	726
2122	536	726
2123	536	726
2124	536	725
2125	536	725
2126	536	725
2127	537	725
2128	537	724
2129	537	724
2130	537	724
2131	538	723
2132	538	723
2133	538	723
2134	538	722
2135	538	722
2136	538	722
2137	539	721
2138	539	721
2139	539	720
2140	539	720
2141	539	720
2142	540	719
2143	540	719
2144	540	719
2145	540	719
2146	540	718
2147	541	718
2148	541	718
2149	541	717
2150	541	717
2151	541	717
2152	542	716
2153	542	716
2154	542	716
2155	542	716
2156	542	715
2157	543	715
2158	543	714
2159	543	714
2160	543	714
2161	544	714
2162	544	713
2163	544	713
2164	544	713
2165	544	712
2166	544	712
2167	545	712
2168	545	711
2169	545	711
2170	545	711
2171	545	710
2172	546	710
2173	546	710
2174	546	709
2175	546	709
2176	546	709
2177	547	708
2178	547	708
2179	547	708
2180	547	707
2181	547	707
2182	548	707
2183	548	706
2184	548	706
2185	548	706
2186	549	706
2187	549	705
2188	549	705
2189	549	705
2190	549	704
2191	549	704
2192	550	704
2193	550	703
2194	550	703
2195	550	703
2196	550	702
2197	551	702
2198	551	702
2199	551	701
2200	551	701
2201	551	701
2202	552	700
2203	552	700
2204	552	700
2205	552	700
2206	552	699
2207	553	699
2208	553	699
2209	553	698
2210	553	698
2211	553	698
2212	554	697
2213	554	697
2214	554	697
2215	554	697
2216	555	696
2217	555	696
2218	555	696
2219	555	695
2220	555	695
2221	556	695
2222	556	694
2223	556	694
2224	556	694
2225	556	694
2226	557	693
2227	557	693
2228	557	693
2229	557	692
2230	557	692
2231	558	692
2232	558	691
2233	558	691
2234	558	691
2235	558	690
2236	559	690
2237	559	690
2238	559	689
2239	559	689
2240	559	689
2241	560	689
2242	560	688
2243	560	688
2244	560	688
2245	561	688
2246	561	687
2247	561	687
2248	561	687
2249	562	686
2250	562	686
2251	562	686
2252	562	685
2253	562	685
2254	563	685
2255	563	685
2256	563	684
2257	563	684
2258	563	684
2259	564	683
2260	564	683
2261	564	683
2262	564	682
2263	564	682
2264	565	682
2265	565	681
2266	565	681
2267	565	681
2268	565	680
2269	565	680
2270	566	680
2271	566	680
2272	566	679
2273	566	679
2274	567	679
2275	567	678
2276	567	678
2277	567	678
2278	567	677
2279	568	677
2280	568	677
2281	568	677
2282	568	676
2283	568	676
2284	569	676
2285	569	675
2286	569	675
2287	569	675
2288	569	674
2289	570	674
2290	570	674
2291	570	673
2292	570	673
2293	570	673
2294	570	673
2295	571	672
2296	571	672
2297	571	672
2298	572	672
2299	572	671
2300	572	671
2301	572	671
2302	572	670
2303	573	670
2304	573	670
2305	573	670
2306	573	669
2307	573	669
2308	574	669
2309	574	668
2310	574	668
2311	574	668
2312	574	667
2313	575	667
2314	575	667
2315	575	666
2316	575	666
2317	575	666
2318	576	665
2319	576	665
2320	576	665
2321	576	665
2322	576	664
2323	577	664
2324	577	664
2325	577	663
2326	577	663
2327	577	663
2328	578	662
2329	578	662
2330	578	662
2331	578	662
2332	578	661
2333	579	661
2334	579	661
2335	579	661
2336	580	661
2337	580	660
2338	580	660
2339	580	660
2340	581	660
2341	581	659
2342	581	659
2343	581	659
2344	581	658
2345	582	658
2346	582	658
2347	582	658
2348	582	657
2349	583	657
2350	583	657
2351	583	656
2352	583	656
2353	583	656
2354	583	655
2355	584	655
2356	584	655
2357	584	655
2358	584	654
2359	585	654
2360	585	654
2361	585	653
2362	585	653
2363	585	653
2364	586	653
2365	586	652
2366	586	652
2367	586	652
2368	587	651
2369	587	651
2370	587	651
2371	587	651
2372	587	650
2373	588	650
2374	588	650
2375	588	649
2376	588	649
2377	588	649
2378	589	649
2379	590	649
2380	590	649
2381	590	648
2382	590	648
2383	590	648
2384	591	648
2385	591	647
2386	591	647
2387	591	647
2388	591	646
2389	592	646
2390	592	646
2391	592	646
2392	592	645
2393	592	645
2394	593	645
2395	593	644
2396	593	644
2397	593	644
2398	593	643
2399	594	643
2400	594	643
2401	594	643
2402	594	642
2403	595	642
2404	595	642
2405	595	642
2406	595	641
2407	595	641
2408	596	641
2409	596	640
2410	596	640
2411	596	640
2412	596	640
2413	597	639
2414	597	639
2415	597	639
2416	597	638
2417	598	638
2418	598	638
2419	598	638
2420	598	637
2421	598	637
2422	599	637
2423	599	636
2424	599	636
2425	599	636
2426	600	636
2427	600	635
2428	600	635
2429	600	635
2430	600	634
2431	601	634
2432	601	634
2433	601	634
2434	601	633
2435	601	633
2436	602	633
2437	602	632
2438	602	632
2439	602	632
2440	602	632
2441	603	631
2442	603	631
2443	603	631
2444	603	631
2445	604	630
2446	604	630
2447	604	630
2448	604	629
2449	604	629
2450	605	629
2451	605	629
2452	605	628
2453	605	628
2454	605	628
2455	606	627
2456	606	627
2457	606	627
2458	606	626
2459	606	626
2460	607	626
2461	607	626
2462	607	625
2463	607	625
2464	607	625
2465	608	624
2466	608	624
2467	608	624
2468	608	624
2469	608	623
2470	609	623
2471	609	623
2472	609	622
2473	609	622
2474	609	622
2475	610	621
2476	610	621
2477	610	621
2478	610	621
2479	610	620
2480	611	620
2481	611	620
2482	611	620
2483	611	619
2484	612	619
2485	612	619
2486	612	618
2487	612	618
2488	612	618
2489	613	618
2490	613	617
2491	613	617
2492	613	617
2493	613	616
2494	614	616
2495	614	616
2496	614	616
2497	614	615
2498	615	615
2499	615	615
2500	615	615
2501	615	614
2502	616	614
2503	616	614
2504	616	614
2505	616	613
2506	616	613
2507	617	613
2508	617	612
2509	617	612
2510	617	612
2511	618	612
2512	618	611
2513	618	611
2514	618	611
2515	618	610
2516	619	610
2517	619	610
2518	619	610
2519	619	609
2520	619	609
2521	620	609
2522	620	608
2523	620	608
2524	620	608
2525	620	608
2526	621	607
2527	621	607
2528	621	607
2529	621	607
2530	622	606
2531	622	606
2532	622	606
2533	622	605
2534	622	605
2535	623	605
2536	623	605
2537	623	604
2538	623	604
2539	624	604
2540	624	604
2541	624	604
2542	624	603
2543	625	603
2544	625	603
2545	625	602
2546	625	602
2547	625	602
2548	626	602
2549	626	601
2550	626	601
2551	626	601
2552	626	600
2553	627	600
2554	627	600
2555	627	600
2556	627	599
2557	628	599
2558	628	599
2559	628	599
2560	628	598
2561	629	598
2562	629	598
2563	629	598
2564	629	597
2565	629	597
2566	630	597
2567	630	597
2568	630	596
2569	630	596
2570	631	596
2571	631	596
2572	631	595
2573	631	595
2574	632	595
2575	632	595
2576	632	594
2577	632	594
2578	632	594
2579	633	593
2580	633	593
2581	633	593
2582	633	592
2583	633	592
2584	634	592
2585	634	592
2586	634	591
2587	634	591
2588	634	591
2589	635	590
2590	635	590
2591	635	590
2592	635	590
2593	635	589
2594	636	589
2595	636	589
2596	636	588
2597	636	588
2598	636	588
2599	637	588
2600	637	587
2601	637	587
2602	637	587
2603	637	586
2604	638	586
2605	638	586
2606	638	586
2607	638	585
2608	638	585
2609	639	585
2610	639	585
2611	639	584
2612	640	584
2613	640	584
2614	640	584
2615	640	584
2616	641	583
2617	641	583
2618	641	583
2619	641	583
2620	642	582
2621	642	582
2622	642	582
2623	643	582
2624	643	581
2625	643	581
2626	643	581
2627	643	581
2628	644	580
2629	644	580
2630	644	580
2631	644	580
2632	645	579
2633	645	579
2634	645	579
2635	645	579
2636	645	578
2637	646	578
2638	646	578
2639	646	577
2640	646	577
2641	647	577
2642	647	577
2643	647	576
2644	647	576
2645	647	576
2646	648	576
2647	648	575
2648	648	575
2649	648	575
2650	648	574
2651	649	574
2652	649	574
2653	649	574
2654	649	573
2655	649	573
2656	650	573
2657	650	573
2658	650	572
2659	650	572
2660	650	572
2661	651	571
2662	651	571
2663	651	571
2664	651	571
2665	651	570
2666	652	570
2667	652	570
2668	652	569
2669	652	569
2670	653	569
2671	653	569
2672	653	568
2673	653	568
2674	653	568
2675	654	568
2676	654	567
2677	654	567
2678	654	567
2679	655	567
2680	655	566
2681	655	566
2682	655	566
2683	655	566
2684	656	565
2685	656	565
2686	656	565
2687	656	564
2688	656	564
2689	657	564
2690	657	564
2691	657	563
2692	657	563
2693	658	563
2694	658	562
2695	658	562
2696	658	562
2697	658	562
2698	659	561
2699	659	561
2700	659	561
2701	659	561
2702	659	560
2703	660	560
2704	660	560
2705	660	559
2706	660	559
2707	661	559
2708	661	559
2709	661	558
2710	661	558
2711	661	558
2712	662	558
2713	662	557
2714	662	557
2715	662	557
2716	662	557
2717	663	556
2718	663	556
2719	663	556
2720	663	555
2721	663	555
2722	664	555
2723	664	555
2724	664	554
2725	664	554
2726	665	554
2727	665	554
2728	665	553
2729	665	553
2730	665	553
2731	666	552
2732	666	552
2733	666	552
2734	666	552
2735	666	551
2736	667	551
2737	667	551
2738	667	550
2739	667	550
2740	667	550
2741	668	550
2742	668	549
2743	668	549
2744	668	549
2745	668	549
2746	669	548
2747	669	548
2748	669	548
2749	669	548
2750	670	547
2751	670	547
2752	670	547
2753	670	547
2754	670	546
2755	671	546
2756	671	546
2757	671	545
2758	671	545
2759	671	545
2760	672	545
2761	672	544
2762	672	544
2763	672	544
2764	672	543
2765	673	543
2766	673	543
2767	673	543
2768	673	542
2769	673	542
2770	674	542
2771	674	542
2772	674	541
2773	674	541
2774	675	541
2775	675	540
2776	675	540
2777	675	540
2778	675	540
2779	676	539
2780	676	539
2781	676	539
2782	676	538
2783	676	538
2784	676	538
2785	677	538
2786	677	537
2787	677	537
2788	677	537
2789	677	536
2790	678	536
2791	678	536
2792	678	536
2793	678	535
2794	678	535
2795	679	535
2796	679	534
2797	679	534
2798	679	534
2799	679	534
2800	680	533
2801	680	533
2802	680	533
2803	680	533
2804	680	532
2805	681	532
2806	681	532
2807	681	531
2808	681	531
2809	681	531
2810	681	531
2811	682	530
2812	682	530
2813	682	530
2814	682	529
2815	682	529
2816	683	529
2817	683	529
2818	683	528
2819	683	528
2820	683	528
2821	684	528
2822	684	527
2823	684	527
2824	684	527
2825	684	526
2826	685	526
2827	685	526
2828	685	526
2829	685	525
2830	685	525
2831	685	525
2832	686	524
2833	686	524
2834	686	524
2835	686	524
2836	687	523
2837	687	523
2838	687	523
2839	687	522
2840	687	522
2841	688	522
2842	688	522
2843	688	521
2844	688	521
2845	688	521
2846	688	521
2847	689	520
2848	689	520
2849	689	520
2850	689	519
2851	689	519
2852	689	519
2853	690	518
2854	690	518
2855	690	518
2856	690	518
2857	690	517
2858	691	517
2859	691	517
2860	691	516
2861	691	516
2862	691	516
2863	691	516
2864	692	515
2865	692	515
2866	692	515
2867	692	514
2868	692	514
2869	693	514
2870	693	514
2871	693	513
2872	693	513
2873	693	513
2874	694	512
2875	694	512
2876	694	512
2877	694	512
2878	694	511
2879	694	511
2880	695	511
2881	695	511
2882	695	510
2883	695	510
2884	695	510
2885	696	509
2886	696	509
2887	696	509
2888	696	508
2889	696	508
2890	696	508
2891	697	508
2892	697	507
2893	697	507
2894	697	507
2895	697	507
2896	698	506
2897	698	506
2898	698	506
2899	698	505
2900	698	505
2901	699	505
2902	699	505
2903	699	504
2904	699	504
2905	699	504
2906	699	503
2907	700	503
2908	700	503
2909	700	503
2910	700	502
2911	700	502
2912	700	502
2913	701	501
2914	701	501
2915	701	501
2916	701	501
2917	701	500
2918	701	500
2919	702	500
2920	702	499
2921	702	499
2922	702	499
2923	702	499
2924	703	498
2925	703	498
2926	703	498
2927	703	497
2928	703	497
2929	703	497
2930	704	497
2931	704	496
2932	704	496
2933	704	496
2934	704	495
2935	705	495
2936	705	495
2937	705	495
2938	705	494
2939	705	494
2940	705	494
2941	706	493
2942	706	493
2943	706	493
2944	706	493
2945	706	492
2946	707	492
2947	707	492
2948	707	492
2949	707	491
2950	707	491
2951	708	491
2952	708	490
2953	708	490
2954	708	490
2955	708	490
2956	709	489
2957	709	489
2958	709	489
2959	709	489
2960	709	488
2961	709	488
2962	710	488
2963	710	487
2964	710	487
2965	710	487
2966	710	486
2967	710	486
2968	711	486
2969	711	486
2970	711	485
2971	711	485
2972	711	485
2973	711	485
2974	712	484
2975	712	484
2976	712	484
2977	712	483
2978	712	483
2979	713	483
2980	713	483
2981	713	482
2982	713	482
2983	713	482
2984	713	481
2985	714	481
2986	714	481
2987	714	481
2988	714	480
2989	714	480
2990	715	480
2991	715	480
2992	715	479
2993	715	479
2994	715	479
2995	716	478
2996	716	478
2997	716	478
2998	716	478
2999	716	477
3000	717	477
3001	717	477
3002	717	477
3003	717	476
3004	717	476
3005	717	476
3006	718	475
3007	718	475
3008	718	475
3009	718	475
3010	718	474
3011	719	474
3012	719	474
3013	719	474
3014	719	473
3015	719	473
3016	720	473
3017	720	473
3018	720	472
3019	720	472
3020	720	472
3021	720	471
3022	721	471
3023	721	471
3024	721	471
3025	721	470
3026	721	470
3027	722	470
3028	722	469
3029	722	469
3030	722	469
3031	722	469
3032	722	468
3033	723	468
3034	723	468
3035	723	468
3036	723	467
3037	723	467
3038	724	467
3039	724	467
3040	724	466
3041	724	466
3042	725	466
3043	725	466
3044	725	465
3045	725	465
3046	725	465
3047	726	465
3048	726	464
3049	726	464
3050	726	464
3051	727	464
3052	727	463
3053	727	463
3054	727	463
3055	728	463
3056	728	462
3057	728	462
3058	728	462
3059	728	462
3060	729	461
3061	729	461
3062	729	461
3063	729	460
3064	729	460
3065	729	460
3066	730	460
3067	730	459
3068	730	459
3069	730	459
3070	731	459
3071	731	458
3072	731	458
3073	731	458
3074	731	458
3075	732	457
3076	732	457
3077	732	457
3078	732	457
3079	732	456
3080	732	456
3081	733	456
3082	733	455
3083	733	455
3084	733	455
3085	733	455
3086	734	454
3087	734	454
3088	734	454
3089	734	454
3090	734	453
3091	734	453
3092	735	453
3093	735	453
3094	735	452
3095	735	452
3096	736	452
3097	736	452
3098	736	451
3099	736	451
3100	736	451
3101	737	451
3102	737	450
3103	737	450
3104	737	450
3105	737	449
3106	737	449
3107	738	449
3108	738	449
3109	738	448
3110	738	448
3111	738	448
3112	738	447
3113	739	447
3114	739	447
3115	739	447
3116	739	446
3117	739	446
3118	740	446
3119	740	446
3120	740	445
3121	740	445
3122	740	445
3123	741	445
3124	741	444
3125	741	444
3126	741	444
3127	742	444
3128	742	444
3129	742	443
3130	743	443
3131	743	443
3132	743	443
3133	743	442
3134	743	442
3135	744	442
3136	744	442
3137	744	441
3138	744	441
3139	744	441
3140	744	440
3141	745	440
3142	745	440
3143	745	440
3144	745	439
3145	745	439
3146	746	439
3147	746	439
3148	746	438
3149	746	438
3150	746	438
3151	747	437
3152	747	437
3153	747	437
3154	747	437
3155	747	436
3156	747	436
3157	748	436
3158	748	436
3159	748	435
3160	748	435
3161	748	435
3162	749	435
3163	749	434
3164	749	434
3165	749	434
3166	749	434
3167	750	433
3168	750	433
3169	750	433
3170	750	432
3171	750	432
3172	750	432
3173	751	432
3174	751	431
3175	751	431
3176	751	431
3177	751	431
3178	752	430
3179	752	430
3180	752	430
3181	752	430
3182	752	429
3183	753	429
3184	753	429
3185	753	429
3186	753	428
3187	753	428
3188	754	428
3189	754	427
3190	754	427
3191	754	427
3192	754	427
3193	755	426
3194	755	426
3195	755	426
3196	755	426
3197	755	425
3198	755	425
3199	756	425
3200	756	425
3201	756	424
3202	756	424
3203	756	424
3204	757	424
3205	757	423
3206	757	423
3207	757	423
3208	757	423
3209	758	422
3210	758	422
3211	758	422
3212	758	421
3213	758	421
3214	759	421
3215	759	421
3216	759	420
3217	759	420
3218	759	420
3219	759	420
3220	760	419
3221	760	419
3222	760	419
3223	760	419
3224	760	418
3225	761	418
3226	761	418
3227	761	417
3228	761	417
3229	761	417
3230	761	417
3231	762	416
3232	762	416
3233	762	416
3234	762	416
3235	762	415
3236	763	415
3237	763	415
3238	763	415
3239	763	414
3240	763	414
3241	764	414
3242	764	414
3243	764	413
3244	764	413
3245	764	413
3246	765	413
3247	765	412
3248	765	412
3249	765	412
3250	765	412
3251	766	411
3252	766	411
3253	766	411
3254	766	411
3255	766	410
3256	767	410
3257	767	410
3258	767	410
3259	767	409
3260	767	409
3261	768	409
3262	768	409
3263	768	408
3264	768	408
3265	769	408
3266	769	408
3267	769	407
3268	769	407
3269	769	407
3270	770	407
3271	770	406
3272	770	406
3273	770	406
3274	770	406
3275	771	405
3276	771	405
3277	771	405
3278	771	405
3279	771	404
3280	772	404
3281	772	404
3282	772	404
3283	772	403
3284	772	403
3285	773	403
3286	773	403
3287	773	402
3288	773	402
3289	774	402
3290	774	402
3291	774	401
3292	774	401
3293	774	401
3294	775	401
3295	775	400
3296	775	400
3297	775	400
3298	775	400
3299	776	399
3300	776	399
3301	776	399
3302	776	398
3303	776	398
3304	777	398
3305	777	398
3306	777	398
3307	777	397
3308	777	397
3309	778	397
3310	778	397
3311	778	396
3312	778	396
3313	779	396
3314	779	396
3315	779	395
3316	779	395
3317	779	395
3318	780	395
3319	780	394
3320	780	394
3321	780	394
3322	780	394
3323	780	393
3324	781	393
3325	781	393
3326	781	392
3327	781	392
3328	781	392
3329	782	392
3330	782	392
3331	782	391
3332	782	391
3333	782	391
3334	783	391
3335	783	390
3336	783	390
3337	783	390
3338	784	390
3339	784	389
3340	784	389
3341	784	389
3342	784	388
3343	784	388
3344	785	388
3345	785	388
3346	785	387
3347	785	387
3348	785	387
3349	786	387
3350	786	386
3351	786	386
3352	786	386
3353	786	386
3354	786	385
3355	787	385
3356	787	385
3357	787	385
3358	787	384
3359	787	384
3360	788	384
3361	788	384
3362	788	383
3363	788	383
3364	788	383
3365	789	383
3366	789	382
3367	789	382
3368	789	382
3369	789	382
3370	789	381
3371	790	381
3372	790	381
3373	790	380
3374	790	380
3375	790	380
3376	791	380
3377	791	379
3378	791	379
3379	791	379
3380	791	379
3381	792	378
3382	792	378
3383	792	378
3384	792	378
3385	792	377
3386	793	377
3387	793	377
3388	793	377
3389	793	376
3390	793	376
3391	794	376
3392	794	376
3393	794	375
3394	794	375
3395	794	375
3396	795	375
3397	795	374
3398	795	374
3399	795	374
3400	795	374
3401	795	373
3402	796	373
3403	796	373
3404	796	373
3405	796	372
3406	796	372
3407	797	372
3408	797	372
3409	797	371
3410	797	371
3411	797	371
3412	798	371
3413	798	370
3414	798	370
3415	798	370
3416	799	370
3417	799	369
3418	799	369
3419	799	369
3420	799	369
3421	800	368
3422	800	368
3423	800	368
3424	800	368
3425	800	367
3426	801	367
3427	801	367
3428	801	367
3429	801	366
3430	801	366
3431	801	366
3432	802	366
3433	802	365
3434	802	365
3435	802	365
3436	802	365
3437	803	364
3438	803	364
3439	803	364
3440	803	364
3441	803	363
3442	804	363
3443	804	363
3444	804	363
3445	804	362
3446	804	362
3447	805	362
3448	805	362
3449	805	361
3450	805	361
3451	805	361
3452	805	361
3453	806	360
3454	806	360
3455	806	360
3456	806	360
3457	806	359
3458	807	359
3459	807	359
3460	807	358
3461	807	358
3462	807	358
3463	807	358
3464	808	357
3465	808	357
3466	808	357
3467	808	357
3468	808	356
3469	808	356
3470	809	356
3471	809	356
3472	809	355
3473	809	355
3474	809	355
3475	810	355
3476	810	354
3477	810	354
3478	810	354
3479	810	354
3480	811	353
3481	811	353
3482	811	353
3483	811	353
3484	811	352
3485	811	352
3486	812	352
3487	812	352
3488	812	351
3489	812	351
3490	812	351
3491	813	351
3492	813	350
3493	813	350
3494	813	350
3495	813	350
3496	814	349
3497	814	349
3498	814	349
3499	814	349
3500	814	348
3501	815	348
3502	815	348
3503	815	348
3504	815	347
3505	815	347
3506	815	347
3507	816	347
3508	816	346
3509	816	346
3510	816	346
3511	816	346
3512	817	345
3513	817	345
3514	817	345
3515	817	345
3516	817	344
3517	817	344
3518	818	344
3519	818	344
3520	818	343
3521	818	343
3522	818	343
3523	818	342
3524	819	342
3525	819	342
3526	819	342
3527	819	341
3528	819	341
3529	820	341
3530	820	341
3531	820	340
3532	820	340
3533	820	340
3534	821	340
3535	821	340
3536	821	339
3537	821	339
3538	821	339
3539	821	338
3540	822	338
3541	822	338
3542	822	338
3543	822	337
3544	822	337
3545	823	337
3546	823	337
3547	823	336
3548	823	336
3549	823	336
3550	824	336
3551	824	335
3552	824	335
3553	824	335
3554	824	335
3555	825	335
3556	825	334
3557	825	334
3558	825	334
3559	825	334
3560	825	333
3561	826	333
3562	826	333
3563	826	333
3564	826	332
3565	826	332
3566	827	332
3567	827	331
3568	827	331
3569	827	331
3570	827	331
3571	827	330
3572	828	330
3573	828	330
3574	828	330
3575	828	329
3576	828	329
3577	828	329
3578	829	329
3579	829	328
3580	829	328
3581	829	328
3582	829	328
3583	830	327
3584	830	327
3585	830	327
3586	830	327
3587	830	326
3588	831	326
3589	831	326
3590	831	326
3591	831	325
3592	831	325
3593	831	325
3594	832	325
3595	832	324
3596	832	324
3597	832	324
3598	832	324
3599	832	323
3600	833	323
3601	833	323
3602	833	323
3603	833	322
3604	833	322
3605	834	322
3606	834	322
3607	834	321
3608	834	321
3609	834	321
3610	834	321
3611	835	320
3612	835	320
3613	835	320
3614	835	320
3615	835	319
3616	836	319
3617	836	319
3618	836	319
3619	836	318
3620	836	318
3621	837	318
3622	837	318
3623	837	317
3624	837	317
3625	837	317
3626	838	317
3627	838	316
3628	838	316
3629	838	316
3630	838	316
3631	838	315
3632	839	315
3633	839	315
3634	839	315
3635	839	314
3636	839	314
3637	839	314
3638	840	314
3639	840	313
3640	840	313
3641	840	313
3642	841	313
3643	841	313
3644	841	312
3645	841	312
3646	841	312
3647	841	312
3648	842	311
3649	842	311
3650	842	311
3651	842	311
3652	842	310
3653	843	310
3654	843	310
3655	843	310
3656	843	309
3657	843	309
3658	844	309
3659	844	309
3660	844	308
3661	844	308
3662	844	308
3663	844	308
3664	845	307
3665	845	307
3666	845	307
3667	845	307
3668	845	306
3669	846	306
3670	846	306
3671	846	306
3672	846	305
3673	847	305
3674	847	305
3675	847	305
3676	847	304
3677	847	304
3678	847	304
3679	848	304
3680	848	303
3681	848	303
3682	848	303
3683	848	303
3684	848	302
3685	849	302
3686	849	302
3687	849	302
3688	849	301
3689	849	301
3690	850	301
3691	850	301
3692	850	300
3693	850	300
3694	850	300
3695	850	300
3696	851	299
3697	851	299
3698	851	299
3699	851	299
3700	851	298
3701	852	298
3702	852	298
3703	852	298
3704	852	297
3705	852	297
3706	852	297
3707	853	297
3708	853	296
3709	853	296
3710	853	296
3711	853	296
3712	853	295
3713	854	295
3714	854	295
3715	854	295
3716	854	294
3717	854	294
3718	854	294
3719	855	294
3720	855	294
3721	855	293
3722	855	293
3723	855	293
3724	856	293
3725	856	292
3726	856	292
3727	856	292
3728	856	292
3729	857	291
3730	857	291
3731	857	291
3732	857	291
3733	857	290
3734	857	290
3735	858	290
3736	858	290
3737	858	289
3738	858	289
3739	858	289
3740	859	289
3741	859	288
3742	859	288
3743	859	288
3744	859	288
3745	860	287
3746	860	287
3747	860	287
3748	860	287
3749	860	286
3750	860	286
3751	861	286
3752	861	286
3753	861	285
3754	861	285
3755	861	285
3756	862	285
3757	862	285
3758	862	284
3759	862	284
3760	862	284
3761	863	284
3762	863	283
3763	863	283
3764	863	283
3765	863	283
3766	864	282
3767	864	282
3768	864	282
3769	864	282
3770	864	281
3771	865	281
3772	865	281
3773	865	281
3774	865	280
3775	865	280
3776	865	280
3777	866	280
3778	866	279
3779	866	279
3780	866	279
3781	866	279
3782	867	278
3783	867	278
3784	867	278
3785	867	278
3786	867	277
3787	868	277
3788	868	277
3789	868	277
3790	868	276
3791	868	276
3792	868	276
3793	869	276
3794	869	276
3795	869	275
3796	869	275
3797	869	275
3798	870	275
3799	870	274
3800	870	274
3801	870	274
3802	870	274
3803	871	273
3804	871	273
3805	871	273
3806	871	273
3807	871	272
3808	872	272
3809	872	272
3810	872	272
3811	872	271
3812	872	271
3813	872	271
3814	873	271
3815	873	270
3816	873	270
3817	873	270
3818	873	270
3819	873	269
3820	874	269
3821	874	269
3822	874	269
3823	874	269
3824	874	268
3825	875	268
3826	875	268
3827	875	268
3828	875	267
3829	875	267
3830	876	267
3831	876	267
3832	876	266
3833	876	266
3834	876	266
3835	876	266
3836	877	265
3837	877	265
3838	877	265
3839	877	265
3840	877	264
3841	878	264
3842	878	264
3843	878	264
3844	878	263
3845	878	263
3846	878	263
3847	879	263
3848	879	262
3849	879	262
3850	879	262
3851	879	262
3852	880	261
3853	880	261
3854	880	261
3855	880	261
3856	880	261
3857	880	260
3858	881	260
3859	881	260
3860	881	260
3861	881	259
3862	881	259
3863	882	259
3864	882	259
3865	882	258
3866	882	258
3867	882	258
3868	882	258
3869	883	257
3870	883	257
3871	883	257
3872	883	257
3873	884	256
3874	884	256
3875	884	256
3876	884	256
3877	884	256
3878	885	255
3879	885	255
3880	885	255
3881	885	255
3882	885	254
3883	886	254
3884	886	254
3885	886	254
3886	886	253
3887	886	253
3888	887	253
3889	887	253
3890	887	252
3891	887	252
3892	887	252
3893	888	252
3894	888	251
3895	888	251
3896	888	251
3897	888	251
3898	889	251
3899	889	250
3900	889	250
3901	889	250
3902	889	250
3903	890	249
3904	890	249
3905	890	249
3906	890	249
3907	890	248
3908	890	248
3909	891	248
3910	891	248
3911	891	247
3912	891	247
3913	891	247
3914	891	247
3915	892	246
3916	892	246
3917	892	246
3918	892	246
3919	892	246
3920	893	245
3921	893	245
3922	893	245
3923	893	245
3924	894	244
3925	894	244
3926	894	244
3927	894	244
3928	894	243
3929	895	243
